id;name;slug;uic;uic8_sncf;latitude;longitude;parent_station_id;hub_id;country;time_zone
12014;Hammelburg Ost;hammelburg-ost;8066579;80665794;50.115886;9.902112;;;DE;Europe/Berlin
12015;Hamminkeln;hamminkeln;8010278;80102780;51.735266;6.601695;;;DE;Europe/Berlin
12016;Hanau Nord;hanau-nord;8011183;80111831;50.141434;8.925847;29379;;DE;Europe/Berlin
12017;Hanau West;hanau-west;8011182;80111823;50.13195;8.908822;29379;;DE;Europe/Berlin
12018;Hanau-Wilhelmsbad;hanau-wilhelmsbad;8011180;80111807;50.143726;8.884093;29379;;DE;Europe/Berlin
12019;Handeloh;handeloh;8001219;80012195;53.241678;9.84477;;;DE;Europe/Berlin
12020;Happurg;happurg;8085454;80854547;49.500053;11.468356;;;DE;Europe/Berlin
12021;Hannover Bismarckstraße;hannover-bismarckstrasse;8013506;80135061;52.356825;9.769557;7623;;DE;Europe/Berlin
12022;Hannover-Bornum;hannover-bornum;8013521;80135210;52.350245;9.679539;7623;;DE;Europe/Berlin
12023;Hannover-Leinhausen;hannover-leinhausen;8013558;80135582;52.396791;9.676177;7623;;DE;Europe/Berlin
12024;Hannover-Linden/Fischerhof;hannover-linden-fischerhof;8013507;80135079;52.352636;9.72311;7623;;DE;Europe/Berlin
12025;Hanweiler (Gr);hanweiler-gr;8025418;80254185;49.1118;7.057637;;;DE;Europe/Berlin
12026;Hannover Flughafen;hannover-flughafen;8033118;80331181;52.459302;9.700817;7623;;DE;Europe/Berlin
12027;Harblek;harblek;;;54.36115;8.961445;;;DE;Europe/Berlin
12028;Harburg (Schwab);harburg-schwab;8002040;80020404;48.778894;10.698457;;;DE;Europe/Berlin
12029;Hardegsen;hardegsen;8013288;80132886;51.659002;9.825218;;;DE;Europe/Berlin
12030;Hardhof;hardhof;8022489;80224899;49.496925;10.784727;;;DE;Europe/Berlin
12031;Haren (Ems);haren-ems;8021080;80210807;52.785125;7.301425;;;DE;Europe/Berlin
12032;Harlesiel;harlesiel;8093630;80936302;53.708956;7.809333;;;DE;Europe/Berlin
12033;Harsum;harsum;8013498;80134981;52.206499;9.965693;;;DE;Europe/Berlin
12034;Hartershofen;hartershofen;8022696;80226969;49.416759;10.242237;;;DE;Europe/Berlin
12035;Harthaus;harthaus;8020351;80203513;48.133666;11.388101;;;DE;Europe/Berlin
12036;Hartmannshof;hartmannshof;8022325;80223255;49.498858;11.554563;;;DE;Europe/Berlin
12037;Hasbergen;hasbergen;8021024;80210245;52.2417;7.95397;;;DE;Europe/Berlin
12038;Hasloch (Main);hasloch-main;8022656;80226563;49.789335;9.482127;;;DE;Europe/Berlin
12039;Haspelmoor;haspelmoor;8002146;80021469;48.223262;11.098783;;;DE;Europe/Berlin
12040;Hassel (Saar);hassel-saar;8025469;80254698;49.263323;7.171306;;;DE;Europe/Berlin
12041;Hasselborn;hasselborn;8011558;80115584;50.406993;8.496316;;;DE;Europe/Berlin
12042;Hamburg Hasselbrook;hamburg-hasselbrook;8001127;80011270;53.564715;10.056124;7626;;DE;Europe/Berlin
12043;Haßmersheim;hassmersheim;8014131;80141317;49.303792;9.154209;;;DE;Europe/Berlin
12044;Hattenheim;hattenheim;8011054;80110544;50.013661;8.056797;;;DE;Europe/Berlin
12045;Hattersheim (Main);hattersheim-main;8011118;80111187;50.067875;8.489637;;;DE;Europe/Berlin
12046;Hattert;hattert;8019535;80195354;50.67613;7.775884;;;DE;Europe/Berlin
12047;Hattingen (Ruhr);hattingen-ruhr;8010201;80102012;51.4012;7.169958;;;DE;Europe/Berlin
12048;Hattingen (R) Mitte;hattingen-r-mitte;8010204;80102046;51.3972;7.180538;;;DE;Europe/Berlin
12049;Hattorf;hattorf;8013089;80130898;51.645976;10.236646;;;DE;Europe/Berlin
12050;Hatzenport;hatzenport;8025100;80251009;50.227676;7.413511;;;DE;Europe/Berlin
12051;Hauenstein Mitte;hauenstein-mitte;8091925;80919258;49.199166;7.84956;;;DE;Europe/Berlin
12052;Hauenstein (Pfalz);hauenstein-pfalz;8019690;80196907;49.201387;7.830251;;;DE;Europe/Berlin
12053;Haupeltshofen;haupeltshofen;8002220;80022202;48.180464;10.382433;;;DE;Europe/Berlin
12054;Hauptstuhl;hauptstuhl;8019691;80196915;49.401972;7.490944;;;DE;Europe/Berlin
12055;Hausen im Tal;hausen-im-tal;8029258;80292581;48.080405;9.027569;;;DE;Europe/Berlin
12056;Hausen (Schwab);hausen-schwab;8002227;80022277;48.100999;10.482518;;;DE;Europe/Berlin
12057;Hausen-Raitbach;hausen-raitbach;8014449;80144493;47.679441;7.846207;;;DE;Europe/Berlin
12058;Hausham;hausham;8053410;80534107;47.750411;11.840258;;;DE;Europe/Berlin
12059;Havixbeck;havixbeck;8021415;80214155;51.966711;7.407713;;;DE;Europe/Berlin
12060;Hebertsfelden;hebertsfelden;8026388;80263889;48.416494;12.818536;;;DE;Europe/Berlin
12061;Hechingen;hechingen;8029341;80293415;48.359601;8.968771;;;DE;Europe/Berlin
12062;Hechthausen;hechthausen;8001196;80011965;53.638714;9.228074;;;DE;Europe/Berlin
12063;Ahnatal-Heckershausen;ahnatal-heckershausen;;;51.362915;9.423068;;;DE;Europe/Berlin
12064;Hedersdorf;hedersdorf;8022316;80223164;49.569342;11.338705;;;DE;Europe/Berlin
12065;Heessen;heessen;8010001;80100016;51.709197;7.831555;;;DE;Europe/Berlin
12066;Heidelberg-Weststadt/Südstadt;heidelberg-weststadt-sudstadt;8069606;80696062;49.398323;8.688748;;;DE;Europe/Berlin
12067;Heggen;heggen;8008271;80082719;51.153179;7.962869;;;DE;Europe/Berlin
12068;Heidelberg Orthopädie;heidelberg-orthopadie;8069607;80696070;49.409991;8.77491;;;DE;Europe/Berlin
12069;Heidelberg-Altstadt;heidelberg-altstadt;8014112;80141127;49.41524;8.720884;;;DE;Europe/Berlin
12070;Heidelberg-Pfaffengrund/Wieblingen;heidelberg-pfaffengrund-wieblingen;8014020;80140202;49.411932;8.641573;;;DE;Europe/Berlin
12071;Heidelsheim;heidelsheim;8014091;80140913;49.101607;8.649483;;;DE;Europe/Berlin
12072;Heidenheim-Mergelstetten;heidenheim-mergelstetten;8029703;80297036;48.653099;10.161028;;;DE;Europe/Berlin
12073;Heidenheim-Schnaitheim;heidenheim-schnaitheim;8029701;80297010;48.708607;10.158646;;;DE;Europe/Berlin
12074;Heidesheim (Rheinh);heidesheim-rheinh;8019047;80190470;49.997022;8.111317;;;DE;Europe/Berlin
12075;Heidkrug;heidkrug;8013825;80138255;53.05713;8.68019;;;DE;Europe/Berlin
12076;Schortens-Heidmühle;schortens-heidmuhle;8021667;80216671;53.542161;7.946365;;;DE;Europe/Berlin
12077;Heilbronn Sülmertor;heilbronn-sulmertor;8029634;80296343;49.151605;9.220595;29003;;DE;Europe/Berlin
12078;Heilbronn Trappensee;heilbronn-trappensee;8085218;80852186;49.140278;9.252569;29003;;DE;Europe/Berlin
12079;Heiligenstatt (Obb);heiligenstatt-obb;8020038;80200386;48.213355;12.609582;;;DE;Europe/Berlin
12080;Heiligenstein (Pfalz);heiligenstein-pfalz;8019095;80190959;49.285661;8.393722;;;DE;Europe/Berlin
12081;Heilsbronn;heilsbronn;8022721;80227215;49.345951;10.791055;;;DE;Europe/Berlin
12082;Heimenkirch;heimenkirch;8002357;80023572;47.628913;9.902103;;;DE;Europe/Berlin
12083;Heimersheim;heimersheim;8025031;80250316;50.54745;7.174407;;;DE;Europe/Berlin
12084;Heimstetten;heimstetten;8020082;80200824;48.158755;11.759661;;;DE;Europe/Berlin
12085;Heinebach;heinebach;8005410;80054106;51.04574;9.664419;;;DE;Europe/Berlin
12086;Heinzenhausen;heinzenhausen;8019692;80196923;49.625705;7.606905;;;DE;Europe/Berlin
12087;Heitersheim;heitersheim;8014410;80144105;47.879856;7.646197;;;DE;Europe/Berlin
12088;Helmbrechts;helmbrechts;8026031;80260315;50.233798;11.724351;;;DE;Europe/Berlin
12089;Helmsheim;helmsheim;8014092;80140921;49.08575;8.651335;;;DE;Europe/Berlin
12090;Helpup;helpup;8013488;80134882;51.977418;8.715904;;;DE;Europe/Berlin
12091;Hemmerde;hemmerde;8010379;80103796;51.553909;7.803625;;;DE;Europe/Berlin
12092;Hemmersdorf (Saar);hemmersdorf-saar;8025341;80253419;49.354123;6.615557;;;DE;Europe/Berlin
12093;Hemsbach;hemsbach;8011309;80113092;49.590332;8.648863;;;DE;Europe/Berlin
12094;Henfenfeld;henfenfeld;8022328;80223289;49.501411;11.386546;;;DE;Europe/Berlin
12095;Hennen;hennen;8008018;80080184;51.436959;7.648453;;;DE;Europe/Berlin
12096;Herbertingen Ort;herbertingen-ort;8029184;80291849;48.053572;9.433396;;;DE;Europe/Berlin
12097;Herbertshofen;herbertshofen;8002064;80020644;48.529524;10.848029;;;DE;Europe/Berlin
12098;Herblingen;herblingen;8014487;80144873;47.718445;8.665142;;;CH;Europe/Zurich
12099;Herbolzheim (Jagst);herbolzheim-jagst;8029640;80296400;49.281364;9.25977;;;DE;Europe/Berlin
12100;Herbrechtingen;herbrechtingen;8029705;80297051;48.625691;10.170053;;;DE;Europe/Berlin
12101;Herchen;herchen;8015593;80155937;50.771272;7.521346;;;DE;Europe/Berlin
12102;Herdecke;herdecke;8008039;80080390;51.405578;7.432766;;;DE;Europe/Berlin
12103;Herdorf;herdorf;8088429;80884296;50.778212;7.953233;;;DE;Europe/Berlin
12104;Hergershausen;hergershausen;8011345;80113456;49.936803;8.916571;;;DE;Europe/Berlin
12105;Hennef im Siegbogen;hennef-im-siegbogen;8094434;80944348;50.773034;7.314073;;;DE;Europe/Berlin
12106;Hermaringen;hermaringen;8029707;80297077;48.594157;10.258957;;;DE;Europe/Berlin
12107;Herne-Börnig;herne-bornig;8010067;80100677;51.554736;7.26812;;;DE;Europe/Berlin
12108;Heroldsberg;heroldsberg;8022218;80222182;49.528756;11.149914;;;DE;Europe/Berlin
12109;Heroldsberg Nord;heroldsberg-nord;8004378;80043786;49.544577;11.146803;;;DE;Europe/Berlin
12110;Herrath;herrath;8015182;80151829;51.104313;6.367401;;;DE;Europe/Berlin
12111;Herrenberg Zwerchweg;herrenberg-zwerchweg;8060919;80609198;48.58497;8.86766;;;DE;Europe/Berlin
12112;Herrlingen;herrlingen;8029230;80292300;48.417734;9.897725;;;DE;Europe/Berlin
12113;Herrsching;herrsching;8020342;80203422;47.998378;11.170454;;;DE;Europe/Berlin
12114;Herten (Baden);herten-baden;8014460;80144600;47.549502;7.739667;;;DE;Europe/Berlin
12115;Herxheim am Berg;herxheim-am-berg;8039280;80392803;49.509492;8.190044;;;DE;Europe/Berlin
12116;Herzberg Schloß;herzberg-schloss;8013106;80131060;51.654183;10.332776;29382;;DE;Europe/Berlin
12117;Herzebrock;herzebrock;8021469;80214692;51.880226;8.236267;;;DE;Europe/Berlin
12118;Herzogenrath-Alt-Merkstein;herzogenrath-alt-merkstein;8084538;80845388;50.885435;6.100996;;;DE;Europe/Berlin
12119;Heselbach;heselbach;8066078;80660787;48.536688;8.398963;;;DE;Europe/Berlin
12120;Hesseln;hesseln;8021486;80214866;52.068514;8.311794;;;DE;Europe/Berlin
12121;Hessisch Oldendorf;hessisch-oldendorf;8013432;80134320;52.166874;9.243616;;;DE;Europe/Berlin
12122;Höchst Hetschbach;hochst-hetschbach;8011382;80113829;49.807592;8.983199;;;DE;Europe/Berlin
12123;Hettenhausen;hettenhausen;8005855;80058552;50.448164;9.814233;;;DE;Europe/Berlin
12124;Beerfelden Hetzbach;beerfelden-hetzbach;8011415;80114157;49.59498;8.99261;;;DE;Europe/Berlin
12125;Herzogenrath-August-Schmidt-Platz;herzogenrath-august-schmidt-platz;8084539;80845396;50.886963;6.119505;;;DE;Europe/Berlin
12126;Hetzerath;hetzerath;8025138;80251389;49.878131;6.798388;;;DE;Europe/Berlin
12127;Heufeld;heufeld;8020253;80202531;47.87119;11.967384;;;DE;Europe/Berlin
12128;Heufeldmühle;heufeldmuhle;8020223;80202234;47.877554;11.934357;;;DE;Europe/Berlin
12129;Heusenstamm;heusenstamm;8011161;80111617;50.060072;8.802201;;;DE;Europe/Berlin
12130;Hiddenhausen-Schweicheln;hiddenhausen-schweicheln;8069148;80691485;52.158308;8.668154;;;DE;Europe/Berlin
12131;Hilchenbach;hilchenbach;8008334;80083345;50.991184;8.105842;;;DE;Europe/Berlin
12132;Hildbrandsgrün;hildbrandsgrun;8026029;80260299;50.210372;11.728325;;;DE;Europe/Berlin
12133;Hilden Süd;hilden-sud;8008124;80081240;51.163678;6.937649;;;DE;Europe/Berlin
12134;Hildesheim Ost;hildesheim-ost;8013380;80133801;52.14655;9.963167;;;DE;Europe/Berlin
12135;Hillnhütten;hillnhutten;8008612;80086124;50.972774;8.071315;;;DE;Europe/Berlin
12136;Hilpertsau;hilpertsau;8014257;80142570;48.73971;8.348821;;;DE;Europe/Berlin
12137;Hilpoltstein;hilpoltstein;8022384;80223842;49.188775;11.184145;;;DE;Europe/Berlin
12138;Hilter;hilter;8021482;80214825;52.135385;8.152164;;;DE;Europe/Berlin
12139;Münster-Hiltrup;munster-hiltrup;8021057;80210575;51.904758;7.654278;29401;;DE;Europe/Berlin
12140;Himmelpforten;himmelpforten;8001195;80011957;53.623477;9.310298;;;DE;Europe/Berlin
12141;Himmelstadt;himmelstadt;8022545;80225458;49.923436;9.808211;;;DE;Europe/Berlin
12142;Hinterweidenthal;hinterweidenthal;8019702;80197020;49.201567;7.747676;;;DE;Europe/Berlin
12143;Hirsau;hirsau;8029472;80294728;48.734056;8.736786;;;DE;Europe/Berlin
12144;Hirschfelden;hirschfelden;8002229;80022293;48.28953;10.362261;;;DE;Europe/Berlin
12145;Hirschhorn (Neckar);hirschhorn-neckar;8014119;80141192;49.442666;8.896057;;;DE;Europe/Berlin
12146;Hirschhorn (Pfalz);hirschhorn-pfalz;8019695;80196956;49.515587;7.681003;;;DE;Europe/Berlin
12147;Boppard-Hirzenach;boppard-hirzenach;8019032;80190322;50.175071;7.648435;;;DE;Europe/Berlin
12148;Hittfeld;hittfeld;8001231;80012310;53.403538;9.974502;;;DE;Europe/Berlin
12149;Hitzacker;hitzacker;8001147;80011478;53.139157;11.038196;;;DE;Europe/Berlin
12150;Hochdahl;hochdahl;8008084;80080846;51.2188;6.944832;;;DE;Europe/Berlin
12151;Hochdahl-Millrath;hochdahl-millrath;8008099;80080994;51.216463;6.966658;;;DE;Europe/Berlin
12152;Hochhausen (Tauber);hochhausen-tauber;8029769;80297697;49.66381;9.633236;;;DE;Europe/Berlin
12153;Hochheim (Main);hochheim-main;8011122;80111229;50.004249;8.350394;;;DE;Europe/Berlin
12154;Hamburg Hochkamp;hamburg-hochkamp;8001106;80011064;53.561371;9.842073;7626;;DE;Europe/Berlin
12155;Maintal Ost;maintal-ost;8011179;80111799;50.142342;8.83671;;;DE;Europe/Berlin
12156;Hochstätten (Pfalz);hochstatten-pfalz;8019255;80192559;49.763338;7.829092;;;DE;Europe/Berlin
12157;Hochstetten (Nahe);hochstetten-nahe;8025272;80252726;49.798657;7.510963;;;DE;Europe/Berlin
12158;Hochwang;hochwang;8002093;80020933;48.389122;10.298006;;;DE;Europe/Berlin
12159;Hockenheim;hockenheim;8014063;80140632;49.317411;8.537388;;;DE;Europe/Berlin
12160;Hodenhagen;hodenhagen;8013677;80136770;52.766563;9.595058;;;DE;Europe/Berlin
12161;Altenstadt-Höchst;altenstadt-hochst;8011198;80111989;50.269764;8.92342;;;DE;Europe/Berlin
12162;Höchstädt (Donau);hochstadt-donau;8002076;80020768;48.618311;10.566217;;;DE;Europe/Berlin
12163;Höfingen;hofingen;8029443;80294439;48.814986;9.025313;;;DE;Europe/Berlin
12164;Höhenkirchen-Siegertsbrunn;hohenkirchen-siegertsbrunn;8020242;80202424;48.018505;11.719084;;;DE;Europe/Berlin
12165;Höhmühlbach;hohmuhlbach;8019783;80197830;49.243897;7.526029;;;DE;Europe/Berlin
12166;Höllenthal;hollenthal;8026020;80260208;50.3638;11.683819;;;DE;Europe/Berlin
12167;Höllriegelskreuth;hollriegelskreuth;8020506;80205062;48.04345;11.509752;;;DE;Europe/Berlin
12168;Wildeck-Hönebach;wildeck-honebach;8005601;80056010;50.935406;9.943966;;;DE;Europe/Berlin
12169;Höpfling;hopfling;8020142;80201426;47.811223;12.651157;;;DE;Europe/Berlin
12170;Hamburg-Hörgensweg;hamburg-horgensweg;8043872;80438721;53.617284;9.903622;7626;;DE;Europe/Berlin
12171;Hörden;horden;8014255;80142554;48.781519;8.345189;;;DE;Europe/Berlin
12172;Hörlkofen;horlkofen;8020071;80200717;48.242588;11.94234;;;DE;Europe/Berlin
12173;Hörpolding;horpolding;8020133;80201335;47.964139;12.568259;;;DE;Europe/Berlin
12174;Hörstmar (Lippe);horstmar-lippe;8013485;80134858;52.013186;8.846626;;;DE;Europe/Berlin
12175;Hösbach;hosbach;8022607;80226076;49.99971;9.229009;;;DE;Europe/Berlin
12176;Hösel;hosel;8010235;80102350;51.341521;6.893234;;;DE;Europe/Berlin
12177;Hövelhof;hovelhof;8021496;80214965;51.82363;8.661843;;;DE;Europe/Berlin
12178;Hövelriege;hovelriege;8021495;80214957;51.866662;8.641429;;;DE;Europe/Berlin
12179;Höxter Rathaus;hoxter-rathaus;8013338;80133389;51.772715;9.382194;;;DE;Europe/Berlin
12180;Hof-Neuhof;hof-neuhof;8026004;80260042;50.321542;11.904711;29025;;DE;Europe/Berlin
12181;Hofeld;hofeld;8025294;80252940;49.511928;7.159287;;;DE;Europe/Berlin
12182;Hofen (b Aalen);hofen-b-aalen;8029551;80295519;48.872687;10.11441;;;DE;Europe/Berlin
12183;Hoffenheim;hoffenheim;8014185;80141853;49.272033;8.838409;;;DE;Europe/Berlin
12184;Hoffnungsthal;hoffnungsthal;8008488;80084889;50.91136;7.196512;;;DE;Europe/Berlin
12185;Hofheim (Ried);hofheim-ried;8011252;80112524;49.659468;8.408968;;;DE;Europe/Berlin
12186;Hofheim (Taunus);hofheim-taunus;8011111;80111112;50.084469;8.443846;;;DE;Europe/Berlin
12187;Hohegrete;hohegrete;8019623;80196238;50.7648;7.642197;;;DE;Europe/Berlin
12188;Hohenbrunn;hohenbrunn;8020241;80202416;48.04657;11.698876;;;DE;Europe/Berlin
12189;Hohenbudberg Bayerwerk;hohenbudberg-bayerwerk;8015055;80150557;51.373199;6.663964;;;DE;Europe/Berlin
12190;Hoheneggelsen;hoheneggelsen;8013264;80132647;52.200179;10.197821;;;DE;Europe/Berlin
12191;Hamburg Hoheneichen;hamburg-hoheneichen;8001115;80011155;53.63546;10.067253;7626;;DE;Europe/Berlin
12192;Hohenlimburg;hohenlimburg;8008292;80082925;51.348856;7.571685;;;DE;Europe/Berlin
12193;Hohenpeißenberg;hohenpeissenberg;8002200;80022004;47.788795;10.999254;;;DE;Europe/Berlin
12194;Hohenschäftlarn;hohenschaftlarn;8020508;80205088;47.991295;11.457515;;;DE;Europe/Berlin
12195;Hohenstadt (Mittelfr);hohenstadt-mittelfr;8022308;80223081;49.518337;11.491468;;;DE;Europe/Berlin
12196;Hohensülzen;hohensulzen;8023792;80237925;49.621785;8.214171;;;DE;Europe/Berlin
12197;Hohenwestedt;hohenwestedt;8046173;80461731;54.086431;9.654414;;;DE;Europe/Berlin
12198;Holdorf (Oldb);holdorf-oldb;8021622;80216226;52.574967;8.138365;;;DE;Europe/Berlin
12199;Holm-Seppensen;holm-seppensen;8001218;80012187;53.284692;9.869913;;;DE;Europe/Berlin
12200;Holtensen/Linderte;holtensen-linderte;8013514;80135145;52.271949;9.653219;;;DE;Europe/Berlin
12201;Rosendahl-Holtwick;rosendahl-holtwick;8021121;80211219;51.998389;7.122566;;;DE;Europe/Berlin
12202;Holzhausen (Kr Siegen);holzhausen-kr-siegen;8088430;80884304;50.74007;8.136172;;;DE;Europe/Berlin
12203;Holzhausen-Heddinghausen;holzhausen-heddinghausen;8021500;80215004;52.289002;8.545532;;;DE;Europe/Berlin
12204;Holzheim (b Neuss);holzheim-b-neuss;8015276;80152769;51.165656;6.664629;;;DE;Europe/Berlin
12205;Honrath;honrath;8008403;80084038;50.910587;7.252883;;;DE;Europe/Berlin
12206;Hoppecke;hoppecke;8008512;80085126;51.378062;8.640062;;;DE;Europe/Berlin
12207;Hoppingen;hoppingen;8002039;80020396;48.803821;10.653197;;;DE;Europe/Berlin
12208;Hoppstädten (Nahe);hoppstadten-nahe;8025285;80252858;49.615529;7.19501;;;DE;Europe/Berlin
12209;Horneburg;horneburg;8001190;80011908;53.508676;9.57655;;;DE;Europe/Berlin
12210;Horst (Holst);horst-holst;8004949;80049494;53.804358;9.645317;;;DE;Europe/Berlin
12211;Hoykenkamp;hoykenkamp;8013860;80138602;53.069796;8.598685;;;DE;Europe/Berlin
12212;Hubacker;hubacker;8014300;80143008;48.507402;8.135687;;;DE;Europe/Berlin
12213;Hüfingen Mitte;hufingen-mitte;8014400;80144006;47.929917;8.490509;;;DE;Europe/Berlin
12214;Hofgeismar-Hümme;hofgeismar-humme;8005174;80051748;51.542924;9.401961;;;DE;Europe/Berlin
12215;Siegen-Geisweid;siegen-geisweid;8008255;80082552;50.915585;8.01435;;;DE;Europe/Berlin
12216;Hüttingen;huttingen;8025159;80251595;49.967421;6.585011;;;DE;Europe/Berlin
12217;Hulb;hulb;8029382;80293829;48.679365;8.98301;;;DE;Europe/Berlin
12218;Hufschlag;hufschlag;8020123;80201236;47.875595;12.664938;;;DE;Europe/Berlin
12219;Huglfing;huglfing;8020303;80203034;47.776731;11.140556;;;DE;Europe/Berlin
12220;Hugstetten;hugstetten;8014357;80143578;48.048251;7.78393;;;DE;Europe/Berlin
12221;Huntlosen;huntlosen;8021247;80212472;52.990808;8.266417;;;DE;Europe/Berlin
12222;Husby;husby;8001401;80014019;54.764424;9.575165;;;DE;Europe/Berlin
12223;Huttenheim;huttenheim;8014089;80140897;49.197162;8.472638;;;DE;Europe/Berlin
12224;Huzenbach;huzenbach;8014268;80142687;48.582623;8.391277;;;DE;Europe/Berlin
12225;Ibach;ibach;8014302;80143024;48.455111;8.162735;;;DE;Europe/Berlin
12226;Ichenhausen;ichenhausen;8002094;80020941;48.37019;10.302141;;;DE;Europe/Berlin
12227;Icking;icking;8020510;80205104;47.953253;11.436643;;;DE;Europe/Berlin
12228;Idstein (Taunus);idstein-taunus;8011488;80114884;50.21599;8.257266;;;DE;Europe/Berlin
12229;Igensdorf;igensdorf;8022224;80222240;49.620122;11.234529;;;DE;Europe/Berlin
12230;Igersheim;igersheim;8029738;80297382;49.493428;9.812534;;;DE;Europe/Berlin
12231;Ihringen;ihringen;8014360;80143602;48.040412;7.648777;;;DE;Europe/Berlin
12232;Fuldatal-Ihringshausen;fuldatal-ihringshausen;8005357;80053579;51.348487;9.526453;;;DE;Europe/Berlin
12233;Illesheim;illesheim;8022515;80225151;49.479729;10.382648;;;DE;Europe/Berlin
12234;Illingen (Saar);illingen-saar;8025439;80254391;49.37709;7.048675;;;DE;Europe/Berlin
12235;Illingen (Württ);illingen-wurtt;8029007;80290072;48.956584;8.921164;;;DE;Europe/Berlin
12236;Immendingen Mitte;immendingen-mitte;8080298;80802983;47.937108;8.735159;;;DE;Europe/Berlin
12237;Immenhausen;immenhausen;8005182;80051821;51.4269;9.4644;;;DE;Europe/Berlin
12238;Immenreuth;immenreuth;8026087;80260877;49.911346;11.869662;;;DE;Europe/Berlin
12239;Immendingen Zimmern;immendingen-zimmern;8072031;80720318;47.932874;8.714053;;;DE;Europe/Berlin
12240;Imsweiler;imsweiler;8019262;80192625;49.597236;7.808416;;;DE;Europe/Berlin
12241;Markt Indersdorf;markt-indersdorf;8020460;80204602;48.352491;11.378042;;;DE;Europe/Berlin
12242;Ingelbach;ingelbach;8019534;80195347;50.688904;7.72621;;;DE;Europe/Berlin
12243;Ingolstadt Nord;ingolstadt-nord;8020407;80204073;48.773087;11.43293;29013;;DE;Europe/Berlin
12244;Aukrug;aukrug;8046167;80461673;54.082413;9.78589;;;DE;Europe/Berlin
12245;Inningen;inningen;8002172;80021725;48.311338;10.868875;;;DE;Europe/Berlin
12246;Insheim;insheim;8019430;80194308;49.157627;8.152128;;;DE;Europe/Berlin
12247;Iphofen;iphofen;8022523;80225235;49.696603;10.255622;;;DE;Europe/Berlin
12248;Ipsheim;ipsheim;8022512;80225128;49.525502;10.485764;;;DE;Europe/Berlin
12249;Irrenlohe;irrenlohe;8026187;80261875;49.362779;12.101377;;;DE;Europe/Berlin
12250;Hamburg-Iserbrook;hamburg-iserbrook;8001101;80011015;53.576608;9.814045;7626;;DE;Europe/Berlin
12251;Iserlohnerheide;iserlohnerheide;8008020;80080200;51.400049;7.692177;;;DE;Europe/Berlin
